tournament,fristPlayer,secondPlayer,headToHeadFirst,headToHeadSecond,resultFirst,resultSecond,date
Futures 2021,Casanova H.,Aboian V.,,,2,0,03/30/2021
Futures 2021,Lipovsek Puches T.,Burruchaga R.,,,2,0,03/30/2021
Futures 2021,Klier Junior G.,Donski A.,,,2,0,03/30/2021
Futures 2021,Hassan B.,March A.,,,2,1,03/30/2021
Futures 2021,Langmo C.,Negritu C.,,,2,1,03/30/2021
Futures 2021,Kasnikowski M.,Ouakaa A.,,,2,0,03/30/2021
Futures 2021,Shimabukuro S.,Rodrigues N.,,,2,1,03/30/2021
Futures 2021,Zhu E.,Lock B.,,,2,0,03/30/2021
Futures 2021,Agamenone F.,Capecchi D.,,,2,0,03/30/2021
Futures 2021,Fayziev S.,Cozbinov A.,,,2,0,03/30/2021
Futures 2021,Madaras D.,Chepelev A.,,,2,0,03/30/2021
Futures 2021,Martin Tiffon P.,Schmitz C.,,,2,0,03/30/2021
Futures 2021,Hong S.,Kirci K.,,,2,0,03/30/2021
Futures 2021,Bocchi L.,Sunish D.,,,2,0,03/30/2021
Futures 2021,Kaliyanda Poonacha N.,Dabas N.,,,2,1,03/30/2021
Futures 2021,Qamar F.,Javia D.,,,2,1,03/30/2021
UTR Pro Tennis Series 2,Ansari A.,Roddick J.,,,2,1,03/30/2021
UTR Pro Tennis Series 2,Evans G.,Foster Z.,,,2,0,03/30/2021
UTR Pro Tennis Series 2,Patino L.,Sanchez M.,,,2,0,03/30/2021
UTR Pro Tennis Series 2,Panta J.,Rodriguez Rodriguez J.,,,2,0,03/30/2021
UTR Pro Tennis Series 2,Brymer G.,Badon J.,,,2,0,03/30/2021
UTR Pro Tennis Series 2,Corwin F.,Van Orderlain D.,,,2,0,03/30/2021
UTR Pro Tennis Series 2,Gomez J.,Sheehy J.,,,2,0,03/30/2021
UTR Pro Tennis Series 2,Boyer D.,Sullivan C.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Bouquet L.,Genov A.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Thanos A.,Marie J.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Dimitrov M.,Joncour R.,,,2,1,03/30/2021
UTR Pro Tennis Series 5,Lazov A.,Tatlot J.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Terziev S.,Faivre P.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Snitari I.,Dzhavakian Y.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Otegui J.,Dinev D.,,,2,0,03/30/2021
UTR Pro Tennis Series 5,Laurent T.,Ivanov S.,,,2,1,03/30/2021
Futures 2021,Kicker N.,Arias Bisso F.,,,2,0,03/30/2021
Futures 2021,Bianchi N.,Bruna N.,,,2,0,03/30/2021
Futures 2021,Carraro L.,Martinez Irigoyen A.,,,2,0,03/30/2021
Futures 2021,Egea F.,Lopez Linquet L.,,,2,0,03/30/2021
Futures 2021,Llanes F.,De La Fuente S.,,,2,1,03/30/2021
Futures 2021,Vilaro A.,Derdoy F.,,,2,0,03/30/2021
Futures 2021,Falabella L.,Carou I.,,,2,0,03/30/2021
Futures 2021,Farjat T.,Cigarran T.,,,2,0,03/30/2021
Futures 2021,Virtanen O.,Marti Y.,,,2,0,03/30/2021
Futures 2021,Kalenichenko D.,Moraing O.,,,2,1,03/30/2021
Futures 2021,Cias P.,Ogura K.,,,2,0,03/30/2021
Futures 2021,Veldheer M.,Paul J.,,,2,1,03/30/2021
Futures 2021,Cazaux A.,Vanni L.,,,2,0,03/30/2021
Futures 2021,Gautier A.,Brunold M.,,,2,0,03/30/2021
Futures 2021,Chikami S.,Skorilas A.,,,2,0,03/30/2021
Futures 2021,Galik M.,Khotkov O.,,,1,0,03/30/2021
Futures 2021,Bellucci M.,Cubelic K.,,,2,0,03/30/2021
Futures 2021,Neuchrist M.,Rosenkranz M.,,,2,1,03/30/2021
Futures 2021,Naw H.,Fattar A.,,,1,0,03/30/2021
Futures 2021,Potenza L.,Paliska B.,,,2,0,03/30/2021
Futures 2021,Marcondes I.,Gadamauri B.,,,2,0,03/30/2021
Futures 2021,Tabacco G.,Colson T.,,,2,0,03/30/2021
Futures 2021,De Cuyper J.,Castagnola L.,,,2,1,03/30/2021
Futures 2021,Brouwer G.,Staeheli L.,,,2,0,03/30/2021
Futures 2021,Feldbausch K.,Erler A.,,,2,1,03/30/2021
Futures 2021,Roberts J.,Rodriguez L.,,,2,0,03/30/2021
Futures 2021,Barroso Campos A.,Tabacco F.,,,2,0,03/30/2021
Futures 2021,Iradukunda G.,Melnic V.,,,2,0,03/30/2021
Futures 2021,Loffhagen G.,Nordquist A.,,,2,0,03/30/2021
Futures 2021,Uzhylovsky V.,Guberman Y.,,,2,0,03/30/2021
Futures 2021,Boyer T.,Paulson A.,,,2,0,03/30/2021
Futures 2021,Okamura I.,Lane L.,,,2,1,03/30/2021
Futures 2021,Dancu V.,Giotis R.,,,2,1,03/30/2021
Futures 2021,Gigante M.,Mazza M.,,,2,0,03/30/2021
Futures 2021,Woerner P.,Wassermann D.,,,2,0,03/30/2021
Futures 2021,Vernier M.,Tomasetto L.,,,2,0,03/30/2021
Futures 2021,Houkes M.,Donders D.,,,2,0,03/30/2021
Futures 2021,Barreto Sanchez D.,Donev G.,,,2,1,03/30/2021
Futures 2021,Yamanaka T.,Bertuccioli F.,,,2,1,03/30/2021
Futures 2021,Turchetti N.,Minarik K.,,,2,0,03/30/2021
Futures 2021,Prabodh S.,Brown P.,,,2,0,03/30/2021
Futures 2021,Senthilkumar M.,Qamar F.,,,2,0,03/30/2021
Futures 2021,Eqbal I.,Kumar O.,,,2,1,03/30/2021
Futures 2021,Patten H.,Sinha N.,,,2,0,03/30/2021
Futures 2021,Kotzen A.,Vardhan V.,,,2,0,03/30/2021
Miami,Sonego L. (24),Galan D.,,,2,0,03/29/2021
Miami,Korda S.,Karatsev A. (17),,,2,0,03/29/2021
Miami,Schwartzman D. (5),Mannarino A. (25),,,2,0,03/29/2021
Miami,Rublev A. (4),Fucsovics M. (29),,,2,0,03/29/2021
Miami,Hurkacz H. (26),Shapovalov D. (6),,,2,0,03/29/2021
Miami,Cilic M.,Musetti L.,,,2,0,03/29/2021
Miami,Raonic M. (12),Humbert U. (20),,,2,0,03/29/2021
Miami,Tiafoe F.,Lajovic D. (16),,,2,1,03/29/2021
Miami,Bublik A. (32),Duckworth J.,,,2,0,03/29/2021
Miami,Fritz T. (22),Norrie C.,,,2,1,03/29/2021
Marbella challenger,Laaksonen H.,Carballes Baena R. (1),,,2,1,03/29/2021
Marbella challenger,Klizan M.,Cressy M.,,,2,0,03/29/2021
Marbella challenger,Marcora R.,Polmans M.,,,2,0,03/29/2021
Marbella challenger,Sousa P. (5),Kuznetsov A.,,,2,1,03/29/2021
Marbella challenger,Giannessi A.,Domingues J.,,,2,0,03/29/2021
Marbella challenger,Gulbis E.,Donskoy E. (8),,,2,0,03/29/2021
Oeiras challenger,Bonadio R.,Uchida K.,,,2,1,03/29/2021
Oeiras challenger,Trungelliti M.,Otte O. (1),,,2,0,03/29/2021
Oeiras challenger,Kuhn N.,Gabashvili T.,,,2,0,03/29/2021
Oeiras challenger,Moroni G. (7),Vatutin A.,,,2,0,03/29/2021
UTR Pro Tennis Series 2,Corwin F.,Rodriguez Rodriguez J.,,,2,0,03/29/2021
UTR Pro Tennis Series 2,Panta J.,Gomez M.,,,2,0,03/29/2021
UTR Pro Tennis Series 2,Sullivan C.,Evans G.,,,2,0,03/29/2021
UTR Pro Tennis Series 2,Hernandez Serrano J.,Boyer D.,,,2,1,03/29/2021
UTR Pro Tennis Series 2,Doria L.,Sanchez M.,,,2,0,03/29/2021
UTR Pro Tennis Series 2,Roddick J.,Patino L.,,,2,1,03/29/2021
UTR Pro Tennis Series 2,Leite W.,Gomez J.,,,2,1,03/29/2021
UTR Pro Tennis Series 2,Brymer G.,Sheehy J.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Thanos A.,Genov A.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Bouquet L.,Milushev P.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Tatlot J.,Joncour R.,,,2,1,03/29/2021
UTR Pro Tennis Series 5,Vanshelboim E.,Lazov A.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Dinev D.,Laurent T.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Dima D.,Ivanov S.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Madarasz G.,Terziev S.,,,2,0,03/29/2021
UTR Pro Tennis Series 5,Snitari I.,Faivre P.,,,2,0,03/29/2021
Futures 2021,Kalenichenko D.,Vandermeersch C.,,,2,1,03/29/2021
Futures 2021,Llanes F.,Aboian L.,,,2,0,03/29/2021
Futures 2021,Bianchi N.,Cuzzani I.,,,2,0,03/29/2021
Futures 2021,Carraro L.,Boero S.,,,2,0,03/29/2021
Futures 2021,Bruna N.,Berne M.,,,2,0,03/29/2021
Futures 2021,Martinez Irigoyen A.,Bruna E.,,,2,0,03/29/2021
Futures 2021,Moraing O.,Kopp S.,,,2,1,03/29/2021
Futures 2021,Veldheer M.,Sebesta J.,,,2,0,03/29/2021
Futures 2021,Paul J.,Welte M.,,,2,0,03/29/2021
Futures 2021,Galik M.,Liu S.,,,2,1,03/29/2021
Futures 2021,Cubelic K.,Gibbens J.,,,2,0,03/29/2021
Futures 2021,Khotkov O.,Bassem Sobhy M.,,,2,0,03/29/2021
Futures 2021,Rosenkranz M.,Bouquier A.,,,2,1,03/29/2021
Futures 2021,Egea F.,Martinez M.,,,2,1,03/29/2021
Futures 2021,Cigarran T.,Simonit E.,,,2,1,03/29/2021
Futures 2021,Arias Bisso F.,Delucchi I.,,,1,0,03/29/2021
Futures 2021,Carou I.,Saraiva Dos Santos P.,,,2,0,03/29/2021
Futures 2021,Virtanen O.,Steinegger Y.,,,2,0,03/29/2021
Futures 2021,Falabella L.,Roncadelli F.,,,2,1,03/29/2021
Futures 2021,De La Fuente S.,Postay A.,,,2,0,03/29/2021
Futures 2021,Lopez Linquet L.,Gaia A.,,,2,0,03/29/2021
Futures 2021,Vilaro A.,Rodriguez L.,,,2,0,03/29/2021
Futures 2021,Kicker N.,Castro C.,,,2,0,03/29/2021
Futures 2021,Derdoy F.,Gomez Corrales J.,,,2,0,03/29/2021
Futures 2021,Farjat T.,Crespo J.,,,2,0,03/29/2021
Futures 2021,Marti Y.,Moeller M.,,,2,1,03/29/2021
Futures 2021,Lane L.,Rottoli L.,,,2,1,03/29/2021
Futures 2021,Okamura I.,Mikhaylyuk I.,,,2,0,03/29/2021
Futures 2021,Bellucci M.,Nashatyrkin R.,,,2,0,03/29/2021
Futures 2021,Brunold M.,Igoshin A.,,,2,0,03/29/2021
Futures 2021,Gautier A.,Iannaccone F.,,,2,1,03/29/2021
Futures 2021,Vanni L.,Zimmermann I.,,,2,0,03/29/2021
Futures 2021,De Cuyper J.,Pereira M.,,,2,1,03/29/2021
Futures 2021,Castagnola L.,Sinclair C.,,,2,1,03/29/2021
Futures 2021,Neuchrist M.,Golubev D.,,,2,0,03/29/2021
Futures 2021,Chikami S.,Stodder T.,,,2,1,03/29/2021
Futures 2021,Skorilas A.,Bataljin L.,,,2,0,03/29/2021
Futures 2021,Uzhylovsky V.,Tkemaladze Z.,,,2,1,03/29/2021
Futures 2021,Cazaux A.,Martinez M.,,,2,0,03/29/2021
Futures 2021,Brouwer G.,Jebens H.,,,2,0,03/29/2021
Futures 2021,Colson T.,Rihane Y.,,,2,0,03/29/2021
Futures 2021,Potenza L.,Kalinin A.,,,2,0,03/29/2021
Futures 2021,Marcondes I.,Tepmahc N.,,,2,0,03/29/2021
Futures 2021,Fattar A.,Hamza Reguig S.,,,2,0,03/29/2021
Futures 2021,Tabacco G.,Maiga R.,,,1,0,03/29/2021
Futures 2021,Paliska B.,Wunderlich Y.,,,2,0,03/29/2021
Futures 2021,Naw H.,Kocevar-Desman T.,,,2,0,03/29/2021
Futures 2021,Rodriguez L.,Liska T.,,,2,0,03/29/2021
Futures 2021,Iradukunda G.,Elamin A.,,,2,0,03/29/2021
Futures 2021,Gadamauri B.,Raynel A.,,,2,1,03/29/2021
Futures 2021,Barroso Campos A.,Pampanin P.,,,2,0,03/29/2021
Futures 2021,Tabacco F.,Barreiros Reyes M.,,,2,0,03/29/2021
Futures 2021,Erler A.,Lanz M.,,,2,0,03/29/2021
Futures 2021,Melnic V.,Rojas O.,,,2,1,03/29/2021
Futures 2021,Staeheli L.,Strombachs R.,,,2,0,03/29/2021
Futures 2021,Roberts J.,Ventre A.,,,2,0,03/29/2021
Futures 2021,Feldbausch K.,Wehnelt K.,,,2,1,03/29/2021
Futures 2021,Guberman Y.,Martin T.,,,1,0,03/29/2021
Futures 2021,Cias P.,Revelli G.,,,2,0,03/29/2021
Futures 2021,Loffhagen G.,Yeshaya O.,,,2,0,03/29/2021
Futures 2021,Nordquist A.,Markovski O.,,,2,0,03/29/2021
Futures 2021,Ogura K.,Cox D.,,,2,1,03/29/2021
Futures 2021,Boyer T.,Vasiliauskas M.,,,2,0,03/29/2021
Futures 2021,Paulson A.,Zhukayev B.,,,2,0,03/29/2021
Futures 2021,Yamanaka T.,Alcala Gurri M.,,,2,1,03/29/2021
Futures 2021,Vernier M.,Karabulut F.,,,2,1,03/29/2021
Futures 2021,Barreto Sanchez D.,Alemany P.,,,2,0,03/29/2021
Futures 2021,Woerner P.,Borroni A.,,,2,0,03/29/2021
Futures 2021,Wassermann D.,Arabaci M.,,,2,0,03/29/2021
Futures 2021,Donders D.,Schwab G.,,,2,0,03/29/2021
Futures 2021,Gigante M.,Boureau A.,,,2,0,03/29/2021
Futures 2021,Donev G.,Sakellaridis S.,,,2,1,03/29/2021
Futures 2021,Minarik K.,Pontjodikromo S.,,,2,0,03/29/2021
Futures 2021,Giotis R.,Zlatanovic A.,,,2,0,03/29/2021
Futures 2021,Bertuccioli F.,Vanta V.,,,2,0,03/29/2021
Futures 2021,Mazza M.,Oh S.,,,2,0,03/29/2021
Futures 2021,Tomasetto L.,Loof T.,,,2,0,03/29/2021
Futures 2021,Houkes M.,Malgiaritta M.,,,2,0,03/29/2021
Futures 2021,Dancu V.,De Rossi M.,,,2,0,03/29/2021
Futures 2021,Turchetti N.,Ovcharov A.,,,2,0,03/29/2021
Marbella challenger,Sanchez Jover C.,Rune H. (2),,,2,1,03/29/2021
Marbella challenger,Barranco Cosano J. (3),Chappell N. (5),,,2,0,03/29/2021
Marbella challenger,Sanchez Izquierdo N. (4),Skatov T. (8),,,2,1,03/29/2021
Marbella challenger,Kopriva V. (1),Esteve Lobato E. (7),,,2,0,03/29/2021
Oeiras challenger,Yevseyev D. (7),Araujo P.,,,2,0,03/29/2021
Oeiras challenger,Guinard M. (2),Faria L.,,,2,1,03/29/2021
Oeiras challenger,Brancaccio R. (4),Torres T.,,,2,0,03/29/2021
Oeiras challenger,Furness E. (3),Cabral F.,,,2,0,03/29/2021
Miami,Ruusuvuori E.,Ymer M.,,,2,1,03/28/2021
Miami,Medvedev D. (1),Popyrin A.,,,2,1,03/28/2021
Miami,Sinner J. (21),Khachanov K. (14),,,2,1,03/28/2021
Miami,Bautista-Agut R. (7),Struff J. (31),,,2,1,03/28/2021
Miami,Isner J. (18),Auger Aliassime F. (11),,,2,0,03/28/2021
Miami,Schwartzman D. (5),Uchiyama Y.,,,2,0,03/28/2021
Miami,Korda S.,Fognini F. (10),,,2,1,03/28/2021
Miami,Rublev A. (4),Sandgren T.,,,2,0,03/28/2021
Miami,Fucsovics M. (29),Kokkinakis T.,,,2,1,03/28/2021
Lille challenger,Bergs Z.,Barrere G. (1),,,2,1,03/28/2021
Lugano challenger,Stricker D.,Sachko V.,,,2,0,03/28/2021
Zadar challenger,Milojevic N. (3),Kuzmanov D.,,,2,1,03/28/2021
Futures 2021,Catarina L.,Alves M.,,,2,1,03/28/2021
Futures 2021,Hsu Y.,Ochi M.,,,2,0,03/28/2021
Futures 2021,Fonio G.,Dambrosi G.,,,2,0,03/28/2021
Futures 2021,Zekic M.,Michalski D.,,,2,0,03/28/2021
Futures 2021,Crawford O.,Khan Z.,,,2,0,03/28/2021
UTR Pro Tennis Series,Hoole C.,Bulte A.,,,2,0,03/28/2021
UTR Pro Tennis Series,Mehrotra A.,Jin J.,,,2,0,03/28/2021
UTR Pro Tennis Series,Sach T.,Tallarida Lyons J.,,,2,0,03/28/2021
UTR Pro Tennis Series,Sweeny D.,Beale J.,,,2,0,03/28/2021
UTR Pro Tennis Series,Addison A.,McCabe J.,,,2,1,03/28/2021
UTR Pro Tennis Series,Tu L.,Jasika O.,,,2,1,03/28/2021
UTR Pro Tennis Series,Smith J.,Camus C.,,,2,0,03/28/2021
Futures 2021,Galik M.,Jermar J.,,,2,0,03/28/2021
Futures 2021,Khotkov O.,Caripi V.,,,2,0,03/28/2021
Futures 2021,Liu S.,Hamed M.,,,2,0,03/28/2021
Futures 2021,Bassem Sobhy M.,Mania M.,,,2,0,03/28/2021
Futures 2021,Nashatyrkin R.,Stone Z.,,,2,1,03/28/2021
Futures 2021,Berne M.,Augotr L.,,,2,0,03/28/2021
Futures 2021,Bellucci M.,Makzoume Y.,,,2,0,03/28/2021
Futures 2021,Cubelic K.,Cabrera Bello I.,,,2,0,03/28/2021
Futures 2021,Bianchi N.,Ambrogi L.,,,2,1,03/28/2021
Futures 2021,Llanes F.,Gay F.,,,2,0,03/28/2021
Futures 2021,Bruna E.,Cotler L.,,,2,0,03/28/2021
Futures 2021,Gibbens J.,Serafini M.,,,2,0,03/28/2021
Futures 2021,Bruna N.,Mouilleron Salvo M.,,,2,1,03/28/2021
Futures 2021,Cuzzani I.,Mirgone F.,,,2,0,03/28/2021
Futures 2021,Lane L.,Jones A.,,,2,1,03/28/2021
Futures 2021,Mikhaylyuk I.,Sigsgaard C.,,,2,1,03/28/2021
Futures 2021,Rottoli L.,Oberleitner N.,,,2,1,03/28/2021
Futures 2021,Okamura I.,Novansky M.,,,2,0,03/28/2021
Futures 2021,Saraiva Dos Santos P.,Carnevalle L.,,,2,1,03/28/2021
Futures 2021,Gaia A.,Baroni A.,,,2,1,03/28/2021
Futures 2021,Sinha N.,Singh D.,,,2,1,03/28/2021
Futures 2021,Martinez M.,Trento V.,,,2,0,03/28/2021
Futures 2021,Aboian L.,Manfredi I.,,,2,0,03/28/2021
Futures 2021,Carraro L.,Branc M.,,,2,0,03/28/2021
Futures 2021,Kicker N.,Vitola M.,,,2,0,03/28/2021
Futures 2021,Castro C.,Aranguren F.,,,2,0,03/28/2021
Futures 2021,Crespo J.,Bettini N.,,,2,0,03/28/2021
Futures 2021,De La Fuente S.,Helguera S.,,,2,0,03/28/2021
Futures 2021,Martinez Irigoyen A.,Lema N.,,,2,0,03/28/2021
Futures 2021,Postay A.,Greco V.,,,2,1,03/28/2021
Futures 2021,Egea F.,Hess S.,,,2,0,03/28/2021
Futures 2021,Boero S.,Savu G.,,,2,0,03/28/2021
Futures 2021,Kotzen A.,Bhatnagar S.,,,2,0,03/28/2021
Futures 2021,Tkemaladze Z.,Troche E.,,,2,0,03/28/2021
Futures 2021,Iradukunda G.,Ben Fraj S.,,,2,0,03/28/2021
Futures 2021,Chikami S.,Stefani Figlia B.,,,2,0,03/28/2021
Futures 2021,Patten H.,Catani L.,,,2,0,03/28/2021
Futures 2021,Stodder T.,Luria E.,,,2,0,03/28/2021
Futures 2021,Sinclair C.,Jallali W.,,,2,1,03/28/2021
Futures 2021,Uzhylovsky V.,Palovic L.,,,2,1,03/28/2021
Futures 2021,Senthilkumar M.,Chaurasia Y.,,,2,0,03/28/2021
Futures 2021,Lopez Linquet L.,Franco T.,,,2,0,03/28/2021
Futures 2021,Farjat T.,Gagliardo L.,,,1,0,03/28/2021
Futures 2021,Roncadelli F.,Faigenbaum F.,,,2,0,03/28/2021
Futures 2021,Derdoy F.,Riva M.,,,2,0,03/28/2021
Futures 2021,Carou I.,Berta M.,,,2,0,03/28/2021
Futures 2021,Arias Bisso F.,Basel V.,,,2,0,03/28/2021
Futures 2021,Rodriguez L.,Franchini S.,,,2,0,03/28/2021
Futures 2021,Simonit E.,Damiano A.,,,2,0,03/28/2021
Futures 2021,Gomez Corrales J.,Alarcon B.,,,2,0,03/28/2021
Futures 2021,Falabella L.,Karakachian G.,,,2,0,03/28/2021
Futures 2021,Vilaro A.,Djinbachian E.,,,2,0,03/28/2021
Futures 2021,Cigarran T.,Serrano B.,,,2,0,03/28/2021
Futures 2021,Delucchi I.,Hollender N.,,,2,0,03/28/2021
Futures 2021,Colson T.,Alkotop M.,,,2,1,03/28/2021
Futures 2021,Gadamauri B.,Ruzgas M.,,,2,1,03/28/2021
Futures 2021,Qamar F.,Kalyanpur A.,,,2,1,03/28/2021
Futures 2021,Raynel A.,Ichikawa S.,,,2,0,03/28/2021
Futures 2021,Ventre A.,Bedouet P.,,,2,0,03/28/2021
Futures 2021,Rodriguez L.,Kos D.,,,2,1,03/28/2021
Futures 2021,Nordquist A.,Dellavedova M.,,,2,0,03/28/2021
Futures 2021,Tepmahc N.,Maassen G.,,,2,0,03/28/2021
Futures 2021,Skorilas A.,Kayombo G.,,,2,0,03/28/2021
Futures 2021,Bataljin L.,Gabay S.,,,2,0,03/28/2021
Futures 2021,Maiga R.,Shvets V.,,,2,0,03/28/2021
Futures 2021,Markovski O.,Park D.,,,2,0,03/28/2021
Futures 2021,Liska T.,Kountourakis I.,,,2,0,03/28/2021
Futures 2021,Brown P.,Kaza V.,,,1,0,03/28/2021
Futures 2021,Fattar A.,Sperle J.,,,2,1,03/28/2021
Futures 2021,Barroso Campos A.,De Carvalho V.,,,2,0,03/28/2021
Futures 2021,Potenza L.,Riedel T.,,,2,0,03/28/2021
Futures 2021,Vishwakarma S.,Binding J.,,,2,0,03/28/2021
Futures 2021,Barreiros Reyes M.,O'Neill D.,,,2,0,03/28/2021
Futures 2021,Pampanin P.,Van Baal A.,,,2,0,03/28/2021
Futures 2021,Prabodh S.,Singh D.,,,2,0,03/28/2021
Futures 2021,Tabacco F.,Roglan A.,,,2,1,03/28/2021
Futures 2021,Tabacco G.,Maguire C.,,,2,0,03/28/2021
Futures 2021,Rihane Y.,Calzi R.,,,2,0,03/28/2021
Futures 2021,Kumar O.,Chawla B.,,,2,0,03/28/2021
Futures 2021,Reddy R.,Gaware S.,,,2,0,03/28/2021
Futures 2021,Kocevar-Desman T.,Brun T.,,,2,0,03/28/2021
Futures 2021,Loffhagen G.,Xilas I.,,,2,0,03/28/2021
Futures 2021,Guberman Y.,Schubert H.,,,2,0,03/28/2021
Futures 2021,Eqbal I.,Bathrinath L.,,,2,0,03/28/2021
Futures 2021,Martin T.,Ibrahim K.,,,2,0,03/28/2021
Futures 2021,Yeshaya O.,Bronka A.,,,2,0,03/28/2021
Futures 2021,Paliska B.,Civita Telles L.,,,1,0,03/28/2021
Futures 2021,Roberts J.,Ajavon L.,,,2,1,03/28/2021
Futures 2021,Wunderlich Y.,Heaney-Secord C.,,,2,1,03/28/2021
Futures 2021,Melnic V.,Presuhn B.,,,1,0,03/28/2021
Futures 2021,Rojas O.,Allen L.,,,2,0,03/28/2021
Futures 2021,Elamin A.,Hatamleh K.,,,2,0,03/28/2021
Futures 2021,Kalinin A.,Kroslak J.,,,2,0,03/28/2021
Futures 2021,Hamza Reguig S.,Yunis F.,,,2,1,03/28/2021
Futures 2021,Naw H.,Immler K.,,,2,0,03/28/2021
Futures 2021,Marcondes I.,De Boes M.,,,2,0,03/28/2021
Futures 2021,De Cuyper J.,Sharma T.,,,2,0,03/28/2021
Futures 2021,Castagnola L.,Mishkin K.,,,2,0,03/28/2021
Futures 2021,Cox D.,Handel T.,,,2,0,03/28/2021
Futures 2021,Pereira M.,Agarwal R.,,,2,0,03/28/2021
Futures 2021,Sinha N.,Peranamallur V.,,,1,0,03/28/2021
Futures 2021,Patten H.,Somani P.,,,2,0,03/28/2021
Futures 2021,Bhatnagar S.,Mahadevan A.,,,2,1,03/28/2021
Futures 2021,Kotzen A.,Madan T.,,,2,0,03/28/2021
Futures 2021,Paulson A.,Connor P.,,,2,0,03/28/2021
Futures 2021,Catani L.,Sood C.,,,2,0,03/28/2021
Futures 2021,Singh D.,Macherla T.,,,2,0,03/28/2021
Futures 2021,Zhukayev B.,Ciurletti A.,,,2,1,03/28/2021
Futures 2021,Ogura K.,Rosales R.,,,2,0,03/28/2021
Futures 2021,Cias P.,Seely S.,,,2,0,03/28/2021
Futures 2021,Revelli G.,Kotze D.,,,2,0,03/28/2021
Futures 2021,Boyer T.,Kumasaka T.,,,2,0,03/28/2021
Futures 2021,Vasiliauskas M.,Hodkin S.,,,2,1,03/28/2021
Futures 2021,Woerner P.,Mansilla Diez M.,,,2,1,03/28/2021
Futures 2021,Tomasetto L.,Ataseven B.,,,2,1,03/28/2021
Futures 2021,Vanta V.,Veremeychuk D.,,,2,1,03/28/2021
Futures 2021,Pontjodikromo S.,Neverov M.,,,2,0,03/28/2021
Futures 2021,Alemany P.,Sveridenko V.,,,2,0,03/28/2021
Futures 2021,Vernier M.,Chaiyarin C.,,,2,0,03/28/2021
Futures 2021,Sakellaridis S.,Gursoy S.,,,2,0,03/28/2021
Futures 2021,Vardhan V.,Solanki A.,,,2,0,03/28/2021
Futures 2021,Kalyanpur A.,Pozzi D.,,,2,0,03/28/2021
Futures 2021,Loof T.,Patzanovsky C.,,,1,0,03/28/2021
Futures 2021,Dancu V.,Roggero T.,,,2,1,03/28/2021
Futures 2021,Arabaci M.,Belanov V.,,,2,0,03/28/2021
Futures 2021,Qamar F.,Aggarwal P.,,,2,0,03/28/2021
Futures 2021,Donev G.,Alimli M.,,,2,0,03/28/2021
Futures 2021,Oh S.,Dabryian A.,,,2,0,03/28/2021
Futures 2021,Wassermann D.,Vankan M.,,,2,0,03/28/2021
Futures 2021,Mazza M.,Peters F.,,,2,1,03/28/2021
Futures 2021,Gigante M.,Barton H.,,,2,0,03/28/2021
Futures 2021,Bertuccioli F.,Graf D.,,,2,0,03/28/2021
Futures 2021,Chaurasia Y.,Raman R.,,,2,0,03/28/2021
Futures 2021,Borroni A.,Rohrer N.,,,2,0,03/28/2021
Futures 2021,Alcala Gurri M.,Massara A.,,,2,0,03/28/2021
Futures 2021,Yamanaka T.,Ayar G.,,,2,0,03/28/2021
Futures 2021,Turchetti N.,Dell'elba V.,,,2,0,03/28/2021
Futures 2021,Senthilkumar M.,Dahiya J.,,,2,0,03/28/2021
Futures 2021,Minarik K.,Martinez L.,,,2,0,03/28/2021
Futures 2021,De Rossi M.,Albertoni D.,,,2,0,03/28/2021
Futures 2021,Ovcharov A.,Zusman R.,,,2,0,03/28/2021
Futures 2021,Schwab G.,Semenov D.,,,2,0,03/28/2021
Futures 2021,Malgiaritta M.,Nad P.,,,2,0,03/28/2021
Futures 2021,Giotis R.,Fossati A.,,,2,1,03/28/2021
Futures 2021,Boureau A.,Hubner E.,,,2,0,03/28/2021
Futures 2021,Zlatanovic A.,Lanik T.,,,2,0,03/28/2021
Futures 2021,Virali-Murugesan R.,Botezan G.,,,2,0,03/28/2021
Futures 2021,Barreto Sanchez D.,Sakellaridis M.,,,2,0,03/28/2021
Futures 2021,Houkes M.,Denisov I.,,,2,0,03/28/2021
Futures 2021,Karabulut F.,Balci O.,,,2,0,03/28/2021
Futures 2021,Donders D.,Eremin E.,,,2,1,03/28/2021
Futures 2021,Prabodh S.,O'Hoisin O.,,,2,1,03/28/2021
Futures 2021,Vishwakarma S.,Chandrasekar A.,,,2,1,03/28/2021
Futures 2021,Binding J.,Jadhav G.,,,2,0,03/28/2021
Futures 2021,Kaza V.,Anand K.,,,2,0,03/28/2021
Futures 2021,Singh D.,Kumaran B.,,,2,0,03/28/2021
